ticker,date,broker_code,broker_name,buy_value,sell_value,net_value,buy_lot,sell_lot,net_lot,avg_buy_price,avg_sell_price,broker_type
ADRO.JK,2026-06-19,KZ,CLSA Sekuritas,6791533105.620844,5932278629.925732,859254475.6951122,24922,21769,3153,2734.182657413557,2738.2747619404627,foreign
ADRO.JK,2026-06-19,NI,BNI Sekuritas,6943069240.094487,7166657557.810643,-223588317.716156,25478,26299,-821,2726.152185479651,2723.311556486047,local
ADRO.JK,2026-06-19,DX,Bahana Sekuritas,2785065707.7736926,2481781244.193932,303284463.57976055,10220,9107,1113,2707.921889170902,2725.8873476722342,local
ADRO.JK,2026-06-18,CC,Mandiri Sekuritas,6856362343.995461,6179455304.5099325,676907039.485529,26268,23675,2593,2630.9832473130114,2627.035821187937,local
ADRO.JK,2026-06-18,YP,Mirae Asset Sekuritas,7130580720.478867,6679205174.565344,451375545.9135227,27319,25589,1730,2626.1288507035442,2600.2969208559525,local
ADRO.JK,2026-06-18,PD,Indo Premier Sekuritas,4502878217.082604,5487804761.503169,-984926544.4205647,17251,21025,-3774,2626.5272795582714,2589.2731074610197,local
ADRO.JK,2026-06-18,OD,BRI Danareksa Sekuritas,4716991573.117416,5368656387.843681,-651664814.726265,18072,20568,-2496,2597.643212872954,2607.9064933798277,local
ADRO.JK,2026-06-18,AK,UBS Sekuritas,9027502181.316021,7484686948.186304,1542815233.1297169,34586,28675,5911,2616.8760841543985,2613.352045823545,foreign
ADRO.JK,2026-06-18,ZP,Maybank Sekuritas,7145438217.696217,7172717442.125472,-27279224.429255486,27376,27480,-104,2616.98598854053,2606.5364902722754,foreign
ADRO.JK,2026-06-18,CS,Credit Suisse,3802710726.476894,3234422484.530231,568288241.9466629,14569,12391,2178,2599.7984704905075,2592.4878996288357,foreign
ADRO.JK,2026-06-18,KZ,CLSA Sekuritas,7084861822.078167,7644040836.234101,-559179014.1559343,27143,29286,-2143,2624.481961335574,2634.8054096967376,foreign
ADRO.JK,2026-06-18,NI,BNI Sekuritas,4156727322.0090017,3457952730.8678694,698774591.1411324,15925,13248,2677,2612.6126608794943,2633.0494231364532,local
ADRO.JK,2026-06-18,DX,Bahana Sekuritas,1174582631.7501183,1113089425.948061,61493205.802057266,4500,4264,236,2609.178614480484,2631.5982785250017,local
ADRO.JK,2026-06-17,CC,Mandiri Sekuritas,7510153244.901448,9049230153.35245,-1539076908.4510012,28496,34336,-5840,2659.008704248109,2651.027616723958,local
ADRO.JK,2026-06-17,YP,Mirae Asset Sekuritas,12766101588.039745,11321149199.917389,1444952388.1223564,48439,42956,5483,2652.460179948408,2659.400254134255,local
ADRO.JK,2026-06-17,PD,Indo Premier Sekuritas,8027437655.988698,7164312434.570651,863125221.418047,30459,27184,3275,2641.291025484252,2628.512216944913,local
ADRO.JK,2026-06-17,OD,BRI Danareksa Sekuritas,5267175342.211464,5707082751.94079,-439907409.72932625,19985,21654,-1669,2630.8523528108035,2610.4184186622906,local
ADRO.JK,2026-06-17,AK,UBS Sekuritas,11819432847.89154,12168761982.182106,-349329134.2905655,44847,46173,-1326,2655.6211061571153,2633.5424288527056,foreign
ADRO.JK,2026-06-17,ZP,Maybank Sekuritas,6159845931.619834,5129788711.247081,1030057220.3727531,23372,19464,3908,2655.143812236423,2648.229754931485,foreign
ADRO.JK,2026-06-17,CS,Credit Suisse,4899886621.426531,5001601183.106201,-101714561.67967033,18592,18978,-386,2653.2169406468697,2618.562911911389,foreign
ADRO.JK,2026-06-17,KZ,CLSA Sekuritas,3901565573.17536,4373280857.356095,-471715284.1807351,14804,16593,-1789,2614.0645053349745,2638.7676994287845,foreign
ADRO.JK,2026-06-17,NI,BNI Sekuritas,6260097170.527471,5246855198.799716,1013241971.7277546,23753,19908,3845,2650.362688446468,2621.309239877396,local
ADRO.JK,2026-06-17,DX,Bahana Sekuritas,8089300145.336681,7479093041.091545,610207104.2451363,30694,28378,2316,2614.7350741686087,2627.29607853484,local
ADRO.JK,2026-06-16,CC,Mandiri Sekuritas,2178932148.2318907,12501182661.315,-10322250513.08311,7824,44888,-37064,2767.026199844017,2793.6266253831586,local
ADRO.JK,2026-06-16,YP,Mirae Asset Sekuritas,2064509230.1354945,9683583608.578476,-7619074378.442982,7413,34771,-27358,2804.569012005822,2809.9223203202428,local
ADRO.JK,2026-06-16,PD,Indo Premier Sekuritas,1306353388.5531762,14992091668.716974,-13685738280.163797,4690,53832,-49142,2809.813841017688,2761.7103298398333,local
ADRO.JK,2026-06-16,OD,BRI Danareksa Sekuritas,2881871619.1480026,1989048424.4429073,892823194.7050953,10348,7142,3206,2800.34529207434,2781.66247219075,local
ADRO.JK,2026-06-16,AK,UBS Sekuritas,6351018328.467567,637115698.8987925,5713902629.568775,22804,2287,20517,2768.7036597147667,2776.948265267076,foreign
ADRO.JK,2026-06-16,ZP,Maybank Sekuritas,9737335669.354996,4149550857.743134,5587784811.611862,34964,14900,20064,2787.8300020136667,2768.5750583495274,foreign
ADRO.JK,2026-06-16,CS,Credit Suisse,7160266525.163156,1333406274.1554542,5826860251.007702,25710,4787,20923,2762.4060465092316,2792.3103701514287,foreign
ADRO.JK,2026-06-16,KZ,CLSA Sekuritas,9765320789.64748,6725968548.265826,3039352241.381654,35064,24151,10913,2797.3995368168944,2781.099500942575,foreign
ADRO.JK,2026-06-16,NI,BNI Sekuritas,3717771045.905091,2626315764.4737487,1091455281.4313421,13349,9430,3919,2784.031678425042,2789.0055266775844,local
ADRO.JK,2026-06-16,DX,Bahana Sekuritas,4540114656.071799,3099848668.424597,1440265987.6472025,16302,11130,5172,2796.5425231590707,2800.6325088164867,local
ADRO.JK,2026-06-15,CC,Mandiri Sekuritas,2056045642.104767,7561149991.249293,-5505104349.1445265,7713,28368,-20655,2670.884786325481,2671.6561396483444,local
ADRO.JK,2026-06-15,YP,Mirae Asset Sekuritas,976171608.0243951,4788037687.384879,-3811866079.360484,3662,17963,-14301,2663.747188092247,2676.53158284974,local
ADRO.JK,2026-06-15,PD,Indo Premier Sekuritas,578606728.5554765,3987338013.751268,-3408731285.1957912,2170,14959,-12789,2666.871397383492,2645.1372103471126,local
ADRO.JK,2026-06-15,OD,BRI Danareksa Sekuritas,3159573698.1775875,3265550361.6249475,-105976663.44736004,11854,12251,-397,2687.8385204156066,2681.1992125784213,local
ADRO.JK,2026-06-15,AK,UBS Sekuritas,6796431642.349418,1599812613.1509984,5196619029.19842,25499,6002,19497,2675.7201350927066,2653.48922961462,foreign
ADRO.JK,2026-06-15,ZP,Maybank Sekuritas,6892046122.333886,1578366491.561379,5313679630.772507,25857,5921,19936,2641.95511043799,2660.866770164769,foreign
ADRO.JK,2026-06-15,CS,Credit Suisse,7211329195.073446,2671113011.115341,4540216183.958105,27055,10021,17034,2684.7880681225906,2652.4326059928844,foreign
ADRO.JK,2026-06-15,KZ,CLSA Sekuritas,2128964444.681363,1842536311.7777715,286428132.90359163,7987,6912,1075,2676.9259621081064,2656.140828451046,foreign
ADRO.JK,2026-06-15,NI,BNI Sekuritas,4406205761.600825,5477057912.126242,-1070852150.5254164,16531,20548,-4017,2672.8294416165636,2642.733169467405,local
ADRO.JK,2026-06-15,DX,Bahana Sekuritas,861040231.6715577,1264546100.4650264,-403505868.7934687,3230,4744,-1514,2649.5796609125596,2644.7971461728634,local
ADRO.JK,2026-06-12,CC,Mandiri Sekuritas,8039520271.390533,7210741401.175489,828778870.215044,29458,26421,3037,2703.111380098232,2752.8720747871785,local
ADRO.JK,2026-06-12,YP,Mirae Asset Sekuritas,3166440972.811138,2699826763.4947596,466614209.3163786,11602,9892,1710,2755.5326696489433,2716.2694333847844,local
ADRO.JK,2026-06-12,PD,Indo Premier Sekuritas,3944661423.7177434,3634954871.2509837,309706552.4667597,14453,13319,1134,2739.856098226152,2739.371060153651,local
ADRO.JK,2026-06-12,OD,BRI Danareksa Sekuritas,7391713957.885471,6144360573.254843,1247353384.6306286,27084,22513,4571,2726.763086808742,2713.4374592659074,local
ADRO.JK,2026-06-12,AK,UBS Sekuritas,5194785206.854777,5761838691.023406,-567053484.1686287,19034,21112,-2078,2709.8178622019486,2726.5678442817866,foreign
ADRO.JK,2026-06-12,ZP,Maybank Sekuritas,3061277926.339661,3000094970.8940625,61182955.4455986,11217,10992,225,2714.16353335534,2741.4505084140046,foreign
ADRO.JK,2026-06-12,CS,Credit Suisse,7089323761.497573,6154676530.906402,934647230.5911713,25976,22551,3425,2708.679660674389,2747.6262696328617,foreign
ADRO.JK,2026-06-12,KZ,CLSA Sekuritas,8689527015.984346,8002624150.562531,686902865.4218149,31839,29322,2517,2715.4273335996845,2703.21902691266,foreign
ADRO.JK,2026-06-12,NI,BNI Sekuritas,6586962748.329548,6124392153.959816,462570594.3697319,24135,22440,1695,2723.732182133119,2728.839995812918,local
ADRO.JK,2026-06-12,DX,Bahana Sekuritas,1995285725.3511198,1683773891.3488848,311511834.00223494,7311,6169,1142,2753.030443013865,2746.5665730286196,local
ADRO.JK,2026-06-11,CC,Mandiri Sekuritas,3600652820.076672,4341326364.705828,-740673544.6291556,12830,15470,-2640,2815.3768439823025,2823.3571937206434,local
ADRO.JK,2026-06-11,YP,Mirae Asset Sekuritas,7791582714.9097395,7216730827.146523,574851887.763216,27765,25716,2049,2826.8855574473723,2832.265342397076,local
ADRO.JK,2026-06-11,PD,Indo Premier Sekuritas,6639443928.6817255,8018015332.2549925,-1378571403.573267,23659,28572,-4913,2796.9466716307143,2796.7436471639667,local
ADRO.JK,2026-06-11,OD,BRI Danareksa Sekuritas,6456615307.452329,5783988521.618907,672626785.8334217,23008,20611,2397,2803.448015715957,2794.7661313644917,local
ADRO.JK,2026-06-11,AK,UBS Sekuritas,6390197839.353848,6283679767.2781725,106518072.07567596,22771,22391,380,2813.4230015855715,2798.7699018024714,foreign
ADRO.JK,2026-06-11,ZP,Maybank Sekuritas,3511375025.635849,3906333161.7970233,-394958136.1611743,12512,13920,-1408,2814.9592048141585,2829.6529230995684,foreign
ADRO.JK,2026-06-11,CS,Credit Suisse,7023382803.383106,8108327749.786568,-1084944946.4034615,25027,28893,-3866,2805.8449834211538,2831.7073853120414,foreign
ADRO.JK,2026-06-11,KZ,CLSA Sekuritas,2663076144.3122354,2603207869.0870843,59868275.22515106,9489,9276,213,2787.8316271216067,2830.7423821494745,foreign
ADRO.JK,2026-06-11,NI,BNI Sekuritas,3494953030.3223276,3228456238.175907,266496792.14642048,12454,11504,950,2804.999831063263,2784.7935140476256,local
ADRO.JK,2026-06-11,DX,Bahana Sekuritas,6566551370.943328,7241554959.771761,-675003588.828433,23399,25805,-2406,2802.221465240857,2781.8801690362297,local
ADRO.JK,2026-06-10,CC,Mandiri Sekuritas,2619808160.3383675,10112385547.136583,-7492577386.798216,9616,37118,-27502,2718.594424501701,2699.2019134402854,local
ADRO.JK,2026-06-10,YP,Mirae Asset Sekuritas,1316246631.615461,7448892221.143527,-6132645589.528066,4831,27342,-22511,2740.213530925792,2716.258752245442,local
ADRO.JK,2026-06-10,PD,Indo Premier Sekuritas,1147252529.6781695,6592517494.246162,-5445264964.567993,4211,24198,-19987,2713.8241157938037,2739.4877510098972,local
ADRO.JK,2026-06-10,OD,BRI Danareksa Sekuritas,3145067857.5743046,2984522275.4575233,160545582.11678123,11544,10955,589,2719.5799040590346,2723.065730479728,local
ADRO.JK,2026-06-10,AK,UBS Sekuritas,10100428752.61005,2624710683.3432517,7475718069.266798,37074,9634,27440,2732.0293710417554,2711.331271760169,foreign
ADRO.JK,2026-06-10,ZP,Maybank Sekuritas,5443684409.793458,1313806457.7816224,4129877952.0118356,19981,4822,15159,2743.5136516929606,2706.027159553182,foreign
ADRO.JK,2026-06-10,CS,Credit Suisse,6298982559.070526,2084464655.1627212,4214517903.907805,23121,7651,15470,2708.4001786158155,2713.0607776780007,foreign
ADRO.JK,2026-06-10,KZ,CLSA Sekuritas,851411974.2986618,813696326.3408993,37715647.95776248,3125,2986,139,2736.568095903694,2702.0515024675074,foreign
ADRO.JK,2026-06-10,NI,BNI Sekuritas,2055892957.968062,1432737597.3117375,623155360.6563244,7546,5259,2287,2738.665812355268,2701.1990323501277,local
ADRO.JK,2026-06-10,DX,Bahana Sekuritas,4179113566.629699,5258448775.814219,-1079335209.1845202,15339,19301,-3962,2711.323716167258,2734.6560745851657,local
ADRO.JK,2026-06-09,CC,Mandiri Sekuritas,704420563.0176381,1731116576.0125923,-1026696012.9949542,2700,6637,-3937,2586.550832354365,2629.322227557435,local
ADRO.JK,2026-06-09,YP,Mirae Asset Sekuritas,2541431413.0380926,13341675902.208101,-10800244489.17001,9744,51153,-41409,2596.850176540513,2608.848676106711,local
ADRO.JK,2026-06-09,PD,Indo Premier Sekuritas,954437398.8022791,4831360789.7977295,-3876923390.9954505,3659,18523,-14864,2616.6949624821605,2587.0374612579462,local
ADRO.JK,2026-06-09,OD,BRI Danareksa Sekuritas,7350007692.507574,6406111094.314356,943896598.1932182,28180,24561,3619,2627.780807876176,2604.596967335052,local
ADRO.JK,2026-06-09,AK,UBS Sekuritas,2317572133.4172254,191299656.70769012,2126272476.7095351,8885,733,8152,2586.18393293057,2603.2125107509164,foreign
ADRO.JK,2026-06-09,ZP,Maybank Sekuritas,16021743071.258978,1689119557.4509637,14332623513.808014,61429,6476,54953,2613.107777998826,2585.757138374932,foreign
ADRO.JK,2026-06-09,CS,Credit Suisse,9097260928.871685,3866951448.5316143,5230309480.340071,34879,14826,20053,2614.9261861048253,2608.5162046989594,foreign
ADRO.JK,2026-06-09,KZ,CLSA Sekuritas,8341332292.211617,9208143794.766521,-866811502.554904,31981,35304,-3323,2630.839649157322,2587.108685370458,foreign
ADRO.JK,2026-06-09,NI,BNI Sekuritas,4555677109.834546,3635613491.50393,920063618.330616,17466,13939,3527,2590.2158078559683,2586.013396386737,local
ADRO.JK,2026-06-09,DX,Bahana Sekuritas,9990124527.712406,7466196461.503719,2523928066.208687,38303,28626,9677,2630.028727859992,2599.999283897772,local
ADRO.JK,2026-06-08,CC,Mandiri Sekuritas,13577715136.077635,993515737.3826563,12584199398.694979,51090,3738,47352,2662.1331028455293,2641.9439287721416,local
ADRO.JK,2026-06-08,YP,Mirae Asset Sekuritas,7820997312.784246,985946015.8249648,6835051296.959282,29429,3709,25720,2668.8412924229156,2663.749911534074,local
ADRO.JK,2026-06-08,PD,Indo Premier Sekuritas,5221206338.309281,1361331232.5549493,3859875105.754332,19646,5122,14524,2641.0812587391874,2667.3931539533924,local
ADRO.JK,2026-06-08,OD,BRI Danareksa Sekuritas,7044829962.08287,5808560450.875262,1236269511.2076073,26508,21856,4652,2677.232121805932,2664.7334904605505,local
ADRO.JK,2026-06-08,AK,UBS Sekuritas,2439741512.4381604,11056278297.57966,-8616536785.1415,9180,41602,-32422,2656.2485308295613,2665.4619715687004,foreign
ADRO.JK,2026-06-08,ZP,Maybank Sekuritas,3411807666.643046,14267148203.64742,-10855340537.004375,12838,53684,-40846,2649.9311575060456,2663.422037465732,foreign
ADRO.JK,2026-06-08,CS,Credit Suisse,2169358977.732143,10652103081.1999,-8482744103.467756,8162,40082,-31920,2677.2859993261673,2682.5152094161767,foreign
ADRO.JK,2026-06-08,KZ,CLSA Sekuritas,9653292932.2386,7169923868.2346325,2483369064.0039673,36323,26979,9344,2679.566471449025,2644.1451625858413,foreign
ADRO.JK,2026-06-08,NI,BNI Sekuritas,8397907679.160377,11101915174.613962,-2704007495.4535856,31599,41774,-10175,2679.944400505248,2663.6800463565523,local
ADRO.JK,2026-06-08,DX,Bahana Sekuritas,5203898746.69125,4650532274.046667,553366472.6445827,19581,17499,2082,2634.4915867388127,2642.4822766024754,local
ADRO.JK,2026-06-05,CC,Mandiri Sekuritas,7028506312.086518,7732542220.288668,-704035908.2021494,26995,29699,-2704,2611.254178831193,2608.2213178202055,local
ADRO.JK,2026-06-05,YP,Mirae Asset Sekuritas,7499774337.904187,8448070994.31146,-948296656.4072723,28805,32448,-3643,2611.554886681986,2617.6679527377355,local
ADRO.JK,2026-06-05,PD,Indo Premier Sekuritas,9748487024.96142,10450113274.234777,-701626249.2733574,37442,40137,-2695,2618.606125792707,2627.9149612583133,local
ADRO.JK,2026-06-05,OD,BRI Danareksa Sekuritas,8383758612.67666,7642055846.003119,741702766.6735401,32201,29352,2849,2579.652601888416,2587.189019851075,local
ADRO.JK,2026-06-05,AK,UBS Sekuritas,5703506052.1377735,4871574021.616451,831932030.5213223,21906,18711,3195,2615.507711373141,2627.3452775213477,foreign
ADRO.JK,2026-06-05,ZP,Maybank Sekuritas,5751536863.281223,4921650677.66082,829886185.6204033,22090,18903,3187,2594.048172915928,2600.419847894008,foreign
ADRO.JK,2026-06-05,CS,Credit Suisse,8855599757.121662,10522521245.508842,-1666921488.3871803,34013,40415,-6402,2604.47785593651,2611.267308084589,foreign
ADRO.JK,2026-06-05,KZ,CLSA Sekuritas,2530996127.493253,2922942374.1468754,-391946246.65362215,9721,11226,-1505,2580.1526285520767,2602.012356845609,foreign
ADRO.JK,2026-06-05,NI,BNI Sekuritas,2844107540.607988,2626901650.5568013,217205890.05118656,10923,10089,834,2620.9519994811844,2615.5282248038234,local
ADRO.JK,2026-06-05,DX,Bahana Sekuritas,11036287661.479208,9957363497.281271,1078924164.197937,42389,38245,4144,2593.403254779437,2605.102617841426,local
ADRO.JK,2026-06-04,CC,Mandiri Sekuritas,3515182411.3879313,552945932.855013,2962236478.5329185,12706,1998,10708,2788.7292368114518,2749.302063390699,local
ADRO.JK,2026-06-04,YP,Mirae Asset Sekuritas,5459766945.194639,812153922.7551578,4647613022.439482,19736,2935,16801,2776.208856458852,2748.230496012614,local
ADRO.JK,2026-06-04,PD,Indo Premier Sekuritas,2313760006.497495,847493922.9543455,1466266083.5431497,8363,3063,5300,2750.76757339094,2779.2093565464725,local
ADRO.JK,2026-06-04,OD,BRI Danareksa Sekuritas,1582601077.874268,1743072277.7847133,-160471199.9104452,5720,6300,-580,2777.610884382696,2742.5541889838873,local
ADRO.JK,2026-06-04,AK,UBS Sekuritas,191473741.89960197,719903327.2031149,-528429585.30351293,692,2602,-1910,2788.4194069864106,2739.1572070086827,foreign
ADRO.JK,2026-06-04,ZP,Maybank Sekuritas,360800943.6242634,2013582405.078182,-1652781461.4539185,1304,7278,-5974,2768.0660738778174,2775.5777834495925,foreign
ADRO.JK,2026-06-04,CS,Credit Suisse,362638867.4153752,4215431621.4295897,-3852792754.0142145,1310,15238,-13928,2753.476055333173,2775.0051950739758,foreign
ADRO.JK,2026-06-04,KZ,CLSA Sekuritas,472051575.76957977,575044621.668966,-102993045.89938629,1706,2078,-372,2778.019004049189,2758.7681930565136,foreign
ADRO.JK,2026-06-04,NI,BNI Sekuritas,1479781733.5822372,1271516216.0551186,208265517.52711868,5349,4596,753,2767.4711083483166,2741.2912896673115,local
ADRO.JK,2026-06-04,DX,Bahana Sekuritas,1670123396.945783,2463065727.88223,-792942330.9364469,6037,8903,-2866,2771.502882158502,2769.2329250714706,local
ADRO.JK,2026-06-03,CC,Mandiri Sekuritas,883568672.3663737,101380322.28221287,782188350.0841608,3223,369,2854,2727.8256722246765,2752.3904941771734,local
ADRO.JK,2026-06-03,YP,Mirae Asset Sekuritas,2152649444.205551,583331014.5396498,1569318429.6659012,7853,2128,5725,2751.5052777375668,2742.1617133300124,local
ADRO.JK,2026-06-03,PD,Indo Premier Sekuritas,5598523673.032563,647043021.8643007,4951480651.1682625,20426,2360,18066,2761.8986486008816,2736.777082949572,local
ADRO.JK,2026-06-03,OD,BRI Danareksa Sekuritas,1856098678.1413658,2062383284.6210592,-206284606.4796934,6771,7524,-753,2760.2153444126056,2734.3201989739764,local
ADRO.JK,2026-06-03,AK,UBS Sekuritas,550103463.1349586,1577631001.4243264,-1027527538.2893678,2007,5756,-3749,2725.640463914167,2750.9441394749915,foreign
ADRO.JK,2026-06-03,ZP,Maybank Sekuritas,501246792.93139094,4917628234.148256,-4416381441.216866,1828,17942,-16114,2742.5814283029617,2728.6337468192214,foreign
ADRO.JK,2026-06-03,CS,Credit Suisse,185743001.08724922,2570679925.004852,-2384936923.9176025,677,9379,-8702,2717.4853094905125,2744.428212435551,foreign
ADRO.JK,2026-06-03,KZ,CLSA Sekuritas,1104674067.9384077,1267884125.854223,-163210057.91581535,4030,4625,-595,2763.694185795988,2714.61678735566,foreign
ADRO.JK,2026-06-03,NI,BNI Sekuritas,631892598.3962529,638341195.8895621,-6448597.493309259,2305,2328,-23,2730.534323391032,2717.2422199098683,local
